target,feature,gain
receptions,Past-1-career_third_down_failed,784.546875
receptions,Past-1-delta_career_average_fourth_down_converted,783.2127685546875
receptions,Past-2-delta_career_first_down_pass,776.013671875
receptions,Past-1-team_offense_snaps,739.8468017578125
receptions,Past-1-season_average_targets_redzone,738.8050537109375
receptions,Past-2-yptouch,736.584228515625
receptions,Past-2-delta_season_safety,735.9649047851562
receptions,Past-1-delta_career_total_yards,733.6392211914062
receptions,Past-2-delta_career_ypc,730.214599609375
receptions,Past-1-delta_touches,727.1470947265625
receptions,Past-2-season_average_targets_redzone,726.798583984375
receptions,Past-2-delta_career_passing_air_yards,722.2950439453125
receptions,Past-1-season_average_fourth_down_converted,703.1063232421875
receptions,Past-2-season_average_pass_touchdown,694.501708984375
receptions,Past-1-season_average_third_down_converted,690.0205688476562
receptions,Past-1-delta_season_fantasy_points_ppr,686.9557495117188
receptions,Past-1-delta_career_targets_gtg,679.24169921875
receptions,Past-1-td_pct,664.9110107421875
receptions,Past-1-delta_career_average_pass_touchdown,662.2953491210938
receptions,Past-1-delta_career_average_team_offense_snaps,660.0577392578125
receptions,Past-2-receiving_air_yards,658.1270751953125
receptions,Past-1-delta_season_average_team_offense_snaps,657.7999877929688
receptions,Past-1-delta_total_yards,656.2890625
receptions,Past-1-career_average_rush_attempts,651.7780151367188
receptions,Past-2-career_average_pass_touchdown,651.668701171875
receptions,Past-2-delta_career_average_fumble_forced,622.6133422851562
receptions,Past-1-delta_career_average_receptions,615.0169677734375
receptions,Past-1-delta_season_touches,612.7875366210938
receiving_yards,Past-1-yards_after_catch,597.7578125
receptions,Past-1-delta_career_ypr,587.8214721679688
rushing_yards,Past-1-delta_career_average_receiving_yards,584.261962890625
receptions,Past-2-delta_career_receiving_air_yards,584.1148071289062
receptions,Past-2-delta_season_touches,582.1397094726562
receptions,Past-1-delta_career_third_down_failed,581.9451904296875
pass_touchdown,Past-1-season_targets,581.6058959960938
receiving_touchdown,Past-1-season_targets,581.6058959960938
receptions,Past-2-career_average_fumble_not_forced,581.3284912109375
receptions,Past-2-career_rush_attempts_redzone,579.8817138671875
receptions,Past-2-delta_career_targets_gtg,578.8430786132812
receptions,Past-2-delta_season_ypr,573.4264526367188
receptions,Past-2-season_average_fourth_down_converted,572.3409423828125
rushing_yards,Past-1-delta_touches,566.4349365234375
receptions,Past-1-career_yptarget,556.1255493164062
receptions,Past-1-receptions_gtg,553.8995361328125
receptions,Past-2-delta_season_average_targets_gtg,550.7288818359375
receptions,Past-1-delta_season_ypg,550.6624145507812
receptions,Past-1-delta_career_average_shotgun,550.6229248046875
receptions,Past-1-season_average_team_offense_snaps,549.747314453125
receptions,Past-2-delta_career_average_receptions_redzone,547.8064575195312
receptions,Past-1-career_average_fourth_down_converted,538.9166259765625
receptions,Past-2-team_targets_share,537.9908447265625
receptions,Past-1-season_rec_td_pct,537.379150390625
receptions,Past-2-delta_season_targets_gtg,530.08056640625
receptions,Past-2-delta_career_td_pct,528.0341186523438
receptions,Past-1-team_targets_share,526.0130004882812
receptions,Past-2-career_average_fumble,522.2852172851562
receptions,Past-1-age,509.6923828125
pass_touchdown,Past-1-season_average_receiving_yards,505.8233642578125
receiving_touchdown,Past-1-season_average_receiving_yards,505.8233642578125
receptions,Past-2-delta_total_yards,501.6154479980469
receptions,Past-1-delta_career_average_fumble_not_forced,497.9729919433594
receptions,Past-2-career_average_third_down_failed,497.8288879394531
receptions,Past-2-delta_yptouch,491.3783874511719
receptions,Past-2-delta_yptarget,491.3099060058594
receptions,Past-1-delta_career_passing_air_yards,481.47076416015625
receptions,Past-2-career_total_yards,472.15985107421875
rushing_yards,Past-1-receptions_redzone,471.2032775878906
receptions,Past-2-delta_career_average_fourth_down_failed,469.9913330078125
receptions,Past-1-delta_career_average_fumble_lost,469.01751708984375
rushing_yards,Past-1-career_average_rushing_yards,461.0190124511719
receptions,Past-2-delta_career_average_total_yards,459.53607177734375
receptions,Past-2-delta_season_total_yards,459.2425537109375
receptions,Past-1-delta_yptarget,458.14764404296875
receptions,Past-1-delta_season_pass_touchdown,457.226318359375
receptions,Past-2-delta_season_shotgun,456.916259765625
receptions,Past-1-season_team_offense_snaps,444.6256408691406
receptions,Past-1-delta_offense_pct,442.1825256347656
receptions,Past-2-delta_career_offense_snaps,441.78997802734375
receptions,Past-2-career_pass_touchdown_pct,438.3460693359375
receptions,Past-1-delta_season_average_receiving_touchdown,422.15606689453125
receptions,Past-2-delta_season_targets,420.8931884765625
receiving_touchdown,Past-1-season_receiving_yards,412.0611877441406
pass_touchdown,Past-1-season_receiving_yards,412.0611877441406
receptions,Past-2-season_ypg,408.38348388671875
receptions,Past-2-season_average_receptions_gtg,403.0401916503906
receptions,Past-1-season_average_fumble_out_of_bounds,392.6544494628906
receptions,Past-2-delta_season_ypg,373.154052734375
receptions,Past-1-delta_career_average_targets_gtg,351.1901550292969
receptions,Past-1-delta_career_rec_td_pct,335.1940002441406
receptions,Past-1-season_total_tds,334.0857849121094
receptions,Past-2-delta_career_average_shotgun,312.5757751464844
receptions,Past-1-qb_dropback,312.2097473144531
passing_yards,Past-2-season_average_complete_pass,311.4464416503906
receptions,Past-2-delta_career_complete_pass,304.0614929199219
receptions,Past-2-career_rush_ypg,296.92816162109375
rushing_yards,Past-2-career_average_rush_attempts,294.04925537109375
receptions,Past-1-season_average_fumble,287.8118896484375
receptions,Past-1-receptions_redzone,281.1604309082031
receptions,Past-2-season_average_fumble,280.1119079589844
receptions,Past-2-delta_season_first_down_pass,275.24896240234375
receptions,Past-1-season_average_targets_gtg,274.033447265625
rushing_yards,Past-1-team_rushing_yards_share,268.8572082519531
receptions,Past-1-delta_games_missed,267.4557189941406
receptions,Past-2-rush_attempts,261.6712646484375
rushing_yards,Past-1-team_receiving_yards_share,257.75341796875
receptions,Past-2-delta_career_average_targets_gtg,256.9106750488281
receptions,Past-1-delta_season_yptarget,253.72625732421875
receptions,Past-1-delta_season_average_targets_gtg,252.37986755371094
receptions,Past-2-delta_career_yptarget,237.01547241210938
receiving_touchdown,Past-1-targets,233.58175659179688
pass_touchdown,Past-1-targets,233.58175659179688
receptions,Past-1-delta_season_first_down_pass,227.8644256591797
receptions,Past-1-season_yptouch,220.13516235351562
receptions,Past-2-delta_depth_team,213.2270050048828
receptions,Past-2-delta_season_yptouch,205.28810119628906
receptions,Past-1-offense_pct,201.23983764648438
receptions,Past-1-total_yards,196.78509521484375
receptions,Past-2-adot,195.72784423828125
receptions,Past-2-interception,195.07354736328125
receiving_touchdown,Past-1-season_average_receptions,194.1841278076172
pass_touchdown,Past-1-season_average_receptions,194.1841278076172
rushing_yards,Past-1-interception,183.6339569091797
rushing_yards,Past-1-delta_offense_snaps,177.41439819335938
rushing_yards,Past-2-first_down_rush,174.28456115722656
pass_touchdown,Past-2-season_average_receiving_yards,173.8717041015625
receiving_touchdown,Past-2-season_average_receiving_yards,173.8717041015625
interception,Past-1-season_average_qb_dropback,169.1102294921875
receptions,Past-1-career_fourth_down_converted,160.43978881835938
rushing_yards,Past-2-delta_team_rush_attempts_share,159.73667907714844
rushing_yards,Past-2-delta_season_qb_dropback,151.5210418701172
pass_touchdown,Past-1-career_average_pass_touchdown,149.89291381835938
receiving_touchdown,Past-1-career_average_pass_touchdown,149.89291381835938
pass_touchdown,Past-1-career_average_ppr_ppg,147.31715393066406
receiving_touchdown,Past-1-career_average_ppr_ppg,147.31715393066406
pass_touchdown,Past-1-career_average_receiving_air_yards,145.78729248046875
receiving_touchdown,Past-1-career_average_receiving_air_yards,145.78729248046875
receptions,Past-2-fourth_down_converted,142.3037109375
rushing_yards,Past-1-career_average_rush_attempts,140.0535125732422
receptions,Past-2-season_average_third_down_failed,138.17562866210938
rushing_yards,Past-1-season_average_yards_after_catch,125.86695861816406
rushing_yards,Past-1-career_average_touches,124.40071105957031
rushing_yards,Past-1-season_ypc,115.95793151855469
receiving_touchdown,Past-1-season_average_fantasy_points_standard,115.94060516357422
pass_touchdown,Past-1-season_average_fantasy_points_standard,115.94060516357422
rushing_yards,Past-1-delta_season_qb_dropback,111.85968017578125
pass_touchdown,Past-1-season_yptarget,107.38822174072266
receiving_touchdown,Past-1-season_yptarget,107.38822174072266
rushing_yards,Past-2-delta_season_average_yards_after_catch,100.62084197998047
receptions,Past-2-draft_year,100.46551513671875
receiving_touchdown,Past-2-career_receiving_air_yards,95.19556427001953
pass_touchdown,Past-2-career_receiving_air_yards,95.19556427001953
rushing_yards,Past-1-delta_career_average_team_offense_snaps,94.2165756225586
rushing_yards,Past-1-delta_season_average_receiving_yards,91.55062866210938
receptions,Past-1-shotgun,90.92922973632812
receptions,Past-2-shotgun,84.55694580078125
pass_touchdown,Past-2-delta_career_average_targets_redzone,81.05327606201172
receiving_touchdown,Past-2-delta_career_average_targets_redzone,81.05327606201172
receiving_touchdown,Past-1-career_average_receiving_touchdown_gtg,77.73527526855469
pass_touchdown,Past-1-career_average_receiving_touchdown_gtg,77.73527526855469
rushing_yards,Past-1-rushing_yards,77.28089141845703
pass_touchdown,Past-1-delta_career_average_total_yards,69.45336151123047
receiving_touchdown,Past-1-delta_career_average_total_yards,69.45336151123047
rushing_yards,Past-1-delta_years_exp,69.2171401977539
pass_touchdown,Past-1-season_average_fourth_down_converted,69.0184326171875
receiving_touchdown,Past-1-season_average_fourth_down_converted,69.0184326171875
interception,Past-1-season_average_first_down_pass,68.77853393554688
receiving_touchdown,Past-2-delta_career_fumble_lost,68.70924377441406
pass_touchdown,Past-2-delta_career_fumble_lost,68.70924377441406
receiving_touchdown,Past-2-career_receiving_touchdown_gtg,67.49788665771484
pass_touchdown,Past-2-career_receiving_touchdown_gtg,67.49788665771484
pass_touchdown,Past-1-career_average_receiving_touchdown,66.98551177978516
receiving_touchdown,Past-1-career_average_receiving_touchdown,66.98551177978516
receptions,Past-1-season_average_receptions_gtg,66.87721252441406
pass_touchdown,Past-1-career_receiving_air_yards,66.50807189941406
receiving_touchdown,Past-1-career_receiving_air_yards,66.50807189941406
rushing_yards,Past-2-delta_career_average_qb_dropback,63.72452163696289
rushing_yards,Past-1-delta_career_average_ppr_ppg,63.53497314453125
pass_touchdown,Past-1-delta_career_first_down_pass,62.67072296142578
receiving_touchdown,Past-1-delta_career_first_down_pass,62.67072296142578
pass_touchdown,Past-2-season_td_pct,61.5286865234375
receiving_touchdown,Past-2-season_td_pct,61.5286865234375
rushing_yards,Past-1-delta_offense_pct,61.17477798461914
rushing_yards,Past-2-no_huddle,60.02618408203125
rushing_yards,Past-1-season_average_rush_touchdown,59.6315803527832
receiving_touchdown,Past-2-delta_season_average_pass_touchdown,59.37025833129883
pass_touchdown,Past-2-delta_season_average_pass_touchdown,59.37025833129883
rushing_yards,Past-1-delta_season_no_huddle,58.6290283203125
pass_touchdown,Past-2-team_offense_snaps,58.050846099853516
receiving_touchdown,Past-2-team_offense_snaps,58.050846099853516
pass_touchdown,Past-1-season_average_receiving_air_yards,57.59400177001953
receiving_touchdown,Past-1-season_average_receiving_air_yards,57.59400177001953
receiving_touchdown,Past-1-season_ypr,56.024871826171875
pass_touchdown,Past-1-season_ypr,56.024871826171875
receiving_touchdown,Past-1-fantasy_points_standard,55.73014831542969
pass_touchdown,Past-1-fantasy_points_standard,55.73014831542969
rushing_yards,Past-1-shotgun,55.44255065917969
receiving_touchdown,Past-1-career_average_standard_ppg,55.42915344238281
pass_touchdown,Past-1-career_average_standard_ppg,55.42915344238281
receiving_touchdown,Past-2-receiving_air_yards,55.211917877197266
pass_touchdown,Past-2-receiving_air_yards,55.211917877197266
rushing_yards,Past-1-career_average_rush_attempts_gtg,54.33451843261719
receptions,Past-1-draft_year,54.30764389038086
rushing_yards,Past-1-age,53.176109313964844
receiving_touchdown,Past-1-career_average_fantasy_points_ppr,53.06655502319336
pass_touchdown,Past-1-career_average_fantasy_points_ppr,53.06655502319336
rushing_yards,Past-1-receiving_touchdown,52.895286560058594
rushing_yards,Past-1-season_average_rushing_yards,51.842411041259766
receptions,Past-1-first_down_pass,50.345829010009766
rushing_yards,Past-2-draft_year,49.75536346435547
rushing_yards,Past-1-delta_career_rush_td_pct,48.39799880981445
receiving_touchdown,Past-2-delta_season_average_fantasy_points_ppr,48.09190368652344
pass_touchdown,Past-2-delta_season_average_fantasy_points_ppr,48.09190368652344
pass_touchdown,Past-1-season_total_yards,47.50883483886719
receiving_touchdown,Past-1-season_total_yards,47.50883483886719
rushing_yards,Past-1-delta_season_ypc,47.272064208984375
pass_touchdown,Past-1-receiving_air_yards,46.25951385498047
receiving_touchdown,Past-1-receiving_air_yards,46.25951385498047
receiving_touchdown,Past-1-delta_season_touches,45.85205841064453
pass_touchdown,Past-1-delta_season_touches,45.85205841064453
interception,Past-1-season_total_yards,44.88232421875
receiving_touchdown,Past-1-delta_career_average_receiving_air_yards,44.385520935058594
pass_touchdown,Past-1-delta_career_average_receiving_air_yards,44.385520935058594
pass_touchdown,Past-2-delta_season_total_yards,44.37172317504883
receiving_touchdown,Past-2-delta_season_total_yards,44.37172317504883
receiving_touchdown,Past-2-delta_career_receiving_touchdown_redzone,43.503273010253906
pass_touchdown,Past-2-delta_career_receiving_touchdown_redzone,43.503273010253906
receiving_touchdown,Past-1-career_no_huddle,42.868797302246094
pass_touchdown,Past-1-career_no_huddle,42.868797302246094
rushing_yards,Past-1-career_average_tackled_for_loss,42.09939956665039
pass_touchdown,Past-1-delta_career_average_offense_snaps,42.095977783203125
receiving_touchdown,Past-1-delta_career_average_offense_snaps,42.095977783203125
pass_touchdown,Past-1-career_average_receiving_yards,41.52143096923828
receiving_touchdown,Past-1-career_average_receiving_yards,41.52143096923828
